id,title,price,release_date,quantity,description,key_search
84,NIER:AUTOMATA PLAY ARTS KAI [YORHA NO.9 TYPE S],"4,580,000",5/2021,5, 11/2020  4.580.000d NieRAutomata PLAY ARTS Kai [YoRHa No.9 Type S]   YoRHa No.9 Type S    NieRAutomata   Square Enix   24 cm    5/2021 YoRHa No.9 Type S Square Enix NieR:Automata PLAY ARTS Kai NieR action-figure, 11/2020  4.580.000d NieRAutomata PLAY ARTS Kai [YoRHa No.9 Type S]   YoRHa No.9 Type S    NieRAutomata   Square Enix   24 cm    5/2021 YoRHa No.9 Type S Square Enix NieRAutomata PLAY ARTS Kai NieR action-figure
85,NIER:AUTOMATA PLAY ARTS KAI [YORHA NO.9 TYPE S DX EDITION],"6,100,000",5/2021,5, 11/2020  6.100.000d NieRAutomata PLAY ARTS Kai [YoRHa No.9 Type S DX Edition]   YoRHa No.9 Type S    NieRAutomata   Square Enix   24 cm    5/2021 YoRHa No.9 Type S NieR:Automata NieR PLAY ARTS Kai Square Enix DX Edition action-figure, 11/2020  6.100.000d NieRAutomata PLAY ARTS Kai [YoRHa No.9 Type S DX Edition]   YoRHa No.9 Type S    NieRAutomata   Square Enix   24 cm    5/2021 YoRHa No.9 Type S NieRAutomata NieR PLAY ARTS Kai Square Enix DX Edition action-figure
86,FRAME ARMS GIRL SHIKI ROKKAKU PLASTIC MODEL,"1,980,000",6/2021,5, 11/2020  1.980.000d Frame Arms Girl Shiki Rokkaku Plastic Model   Shiki Rokkaku    Frame Arms Girl   Kotobukiya   20cm    6/2021 Kotobukiya Frame Arms Girl Plastic Model Shiki Rokkaku action-figure, 11/2020  1.980.000d Frame Arms Girl Shiki Rokkaku Plastic Model   Shiki Rokkaku    Frame Arms Girl   Kotobukiya   20cm    6/2021 Kotobukiya Frame Arms Girl Plastic Model Shiki Rokkaku action-figure
87,FINAL FANTASY XI BRING ARTS CHOCOBO ACTION FIGURE,"3,920,000",4/2021,5, 11/2020  3.920.000d Final Fantasy XI BRING ARTS Chocobo Action Figure   Shantotto & Chocobo   Final Fantasy XI   Square Enix   Chocobo  18.1 cm    4/2021 Chocobo BRING ARTS Final Fantasy Final Fantasy XI Action Figure Square Enix action-figure, 11/2020  3.920.000d Final Fantasy XI BRING ARTS Chocobo Action Figure   Shantotto & Chocobo   Final Fantasy XI   Square Enix   Chocobo  18.1 cm    4/2021 Chocobo BRING ARTS Final Fantasy Final Fantasy XI Action Figure Square Enix action-figure
88,FINAL FANTASY XI BRING ARTS SHANTOTTO & CHOCOBO ACTION FIGURES,"4,680,000",4/2021,5," 11/2020  4.680.000d Final Fantasy XI BRING ARTS Shantotto & Chocobo Action Figures   Shantotto & Chocobo   Final Fantasy XI   Square Enix   Shantotto  7.95 cm , Chocobo  18.1 cm    4/2021 Square Enix BRING ARTS Chocobo Shantotto Action Figures Final Fantasy XI action-figure"," 11/2020  4.680.000d Final Fantasy XI BRING ARTS Shantotto & Chocobo Action Figures   Shantotto & Chocobo   Final Fantasy XI   Square Enix   Shantotto  7.95 cm , Chocobo  18.1 cm    4/2021 Square Enix BRING ARTS Chocobo Shantotto Action Figures Final Fantasy XI action-figure"
89,FIGMA GIRLS' FRONTLINE UMP9,"2,500,000",7/2021,5, 11/2020  2.500.000d figma Girls' Frontline UMP9   UMP9    Girls' Frontline   Max Factory   13.5cm    7/2021 figma UMP9 Girls' Frontline Max Factory action-figure, 11/2020  2.500.000d figma Girls' Frontline UMP9   UMP9    Girls' Frontline   Max Factory   13.5cm    7/2021 figma UMP9 Girls' Frontline Max Factory action-figure
90,FIGMA STYLES FEMALE BODY (CHIAKI) WITH BACKLESS SWEATER COORDINATION,"1,800,000",6/2021,5, 11/2020  1.800.000d figma Styles Female body (Chiaki) with Backless Sweater Coordination   Chiaki    figma   Max Factory   13.5cm    6/2021 Backless Sweater figma Chiaki Female body Max Factory Backless Sweater Coordination action-figure, 11/2020  1.800.000d figma Styles Female body (Chiaki) with Backless Sweater Coordination   Chiaki    figma   Max Factory   13.5cm    6/2021 Backless Sweater figma Chiaki Female body Max Factory Backless Sweater Coordination action-figure
91,1/12 ASSAULT LILY SERIES 057 CUSTOM LILY SHENLIN KUO,"4,100,000",11/2020,5, 11/2020  4.100.000d 1/12 Assault Lily  057 Custom Lily Shenlin Kuo   Shenlin Kuo    Assault Lily   1/12   Azone International   15cm    11/2020 Custom Lily 1/12 Assault Lily Series 057 Azone International Shenlin Kuo action-figure, 11/2020  4.100.000d 1/12 Assault Lily  057 Custom Lily Shenlin Kuo   Shenlin Kuo    Assault Lily   1/12   Azone International   15cm    11/2020 Custom Lily 1/12 Assault Lily  057 Azone International Shenlin Kuo action-figure
92,FIGMA LITTLEARMORY AI NISHIBE,"2,350,000",6/2021,5, 10/2020  2.350.000d figma LittleArmory Ai Nishibe   Ai Nishibe    LittleArmory   Max Factory   13cm    6/2021 LittleArmory figma Ai Nishibe Max Factory action-figure, 10/2020  2.350.000d figma LittleArmory Ai Nishibe   Ai Nishibe    LittleArmory   Max Factory   13cm    6/2021 LittleArmory figma Ai Nishibe Max Factory action-figure
93,ACKS NO.GR-01 GATTAI ATRANGER PLASTIC MODEL,"2,480,000",3/2021,5, 10/2020  2.480.000d ACKS No.GR-01 Gattai Atranger Plastic Model   No.GR-01    Gattai Robot Atranger   Aoshima   17cm    3/2021 Gattai Robot Atranger Gattai Atranger No.GR-01 Plastic Model Aoshima ACKS action-figure, 10/2020  2.480.000d ACKS No.GR-01 Gattai Atranger Plastic Model   No.GR-01    Gattai Robot Atranger   Aoshima   17cm    3/2021 Gattai Robot Atranger Gattai Atranger No.GR-01 Plastic Model Aoshima ACKS action-figure
94,FIGMA ALICE GEAR AEGIS YOTSUYU HIRASAKA BRAVE,"2,980,000",6/2021,5, 10/2020  2.980.000d figma Alice Gear Aegis Yotsuyu Hirasaka Brave   Yotsuyu Hirasaka    Alice Gear Aegis   Max Factory   14cm    6/2021 figma Brave Max Factory Alice Gear Aegis Yotsuyu Hirasaka action-figure, 10/2020  2.980.000d figma Alice Gear Aegis Yotsuyu Hirasaka Brave   Yotsuyu Hirasaka    Alice Gear Aegis   Max Factory   14cm    6/2021 figma Brave Max Factory Alice Gear Aegis Yotsuyu Hirasaka action-figure
95,FIGMA GHOST IN THE SHELL: SAC_2045 MOTOKO KUSANAGI SAC_2045 VER.,"2,550,000",7/2021,5, 10/2020  2.550.000d figma Ghost in the Shell SAC_2045 Motoko Kusanagi SAC_2045 ver.   Motoko Kusanagi    Ghost in the Shell SAC_2045   Max Factory   14cm    7/2021 Ghost in the Shell Ghost in the Shell: SAC_2045 Max Factory figma Motoko Kusanagi SAC_2045 action-figure, 10/2020  2.550.000d figma Ghost in the Shell SAC_2045 Motoko Kusanagi SAC_2045 ver.   Motoko Kusanagi    Ghost in the Shell SAC_2045   Max Factory   14cm    7/2021 Ghost in the Shell Ghost in the Shell SAC_2045 Max Factory figma Motoko Kusanagi SAC_2045 action-figure
96,FIGMA FATE/GRAND ORDER SHIELDER/MASH KYRIELIGHT [ORTINAX],"2,950,000",7/2021,5, 10/2020  2.950.000d figma Fate/Grand Order Shielder/Mash Kyrielight [Ortinax]   Mash Kyrielight (Mashu Kyrielite)(Shielder)    Fate/Grand Order   Max Factory   15cm    7/2021 Ortinax Mash Kyrielight Mashu Kyrielite figma Fate/Grand Order Fate Shielder Max Factory action-figure, 10/2020  2.950.000d figma Fate/Grand Order Shielder/Mash Kyrielight [Ortinax]   Mash Kyrielight (Mashu Kyrielite)(Shielder)    Fate/Grand Order   Max Factory   15cm    7/2021 Ortinax Mash Kyrielight Mashu Kyrielite figma Fate/Grand Order Fate Shielder Max Factory action-figure
97,"SOUSAI SHOJO TEIEN KOYOMI TAKANASHI [RYOUBU HIGH SCHOOL, WINTER UNIFORM] 1/10","1,880,000",4/2021,5," 10/2020  1.880.000d Sousai Shojo Teien Koyomi Takanashi [Ryoubu High School, Winter Uniform] 1/10   1/10   Kotobukiya   15.3cm    4/2021 Ryoubu High School Sousai Shojo Teien Koyomi Takanashi Kotobukiya Winter Uniform 1/10 Sousai Shojo action-figure"," 10/2020  1.880.000d Sousai Shojo Teien Koyomi Takanashi [Ryoubu High School, Winter Uniform] 1/10   1/10   Kotobukiya   15.3cm    4/2021 Ryoubu High School Sousai Shojo Teien Koyomi Takanashi Kotobukiya Winter Uniform 1/10 Sousai Shojo action-figure"
98,FIGURE COMPLEX AMAZING YAMAGUCHI NO.021 JOKER,"2,620,000",3/2021,5, 10/2020  2.620.000d Figure Complex Amazing Yamaguchi No.021 JOKER   JOKER    DC Comics   Kaiyodo   17.5cm    cuoi thang 3/2021 DC Comics Yamaguchi No.021 Figure Complex Amazing Kaiyodo JOKER action-figure, 10/2020  2.620.000d Figure Complex Amazing Yamaguchi No.021 JOKER   JOKER    DC Comics   Kaiyodo   17.5cm    cuoi thang 3/2021 DC Comics Yamaguchi No.021 Figure Complex Amazing Kaiyodo JOKER action-figure
99,SANGOKU SHOUJODEN SHOUKONKI CHOUUN X JOUKOU [JP VER.] 1/10,"2,880,000",12/2020,5, 10/2020  2.880.000d Sangoku Shoujoden Shoukonki Chouun x Joukou [JP Ver.] 1/10    Plastic Model   1/10   Gomora Kick   25.5cm    cuoi thang 12/2020 Sangoku Gomora Kick JP Ver 1/10 Shoujoden Shoukonki Chouun x Joukou Plastic Model action-figure, 10/2020  2.880.000d Sangoku Shoujoden Shoukonki Chouun x Joukou [JP Ver.] 1/10    Plastic Model   1/10   Gomora Kick   25.5cm    cuoi thang 12/2020 Sangoku Gomora Kick JP Ver 1/10 Shoujoden Shoukonki Chouun x Joukou Plastic Model action-figure
100,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE PART.3 DIO (AWAKENED VERSION),"2,150,000",155,5, 10/2020  2.150.000d Super Action Statue JoJo's Bizarre Adventure Part.3 DIO (Awakened Version)   Dio Brando(DIO)    JoJo's Bizarre Adventure Part.3   Medicos Entertainment   15.5cm  Dio Brando DIO Medicos Entertainment Super Action Statue Awakened Version JoJo's Bizarre Adventure Part.3 action-figure, 10/2020  2.150.000d Super Action Statue JoJo's Bizarre Adventure Part.3 DIO (Awakened Version)   Dio Brando(DIO)    JoJo's Bizarre Adventure Part.3   Medicos Entertainment   15.5cm  Dio Brando DIO Medicos Entertainment Super Action Statue Awakened Version JoJo's Bizarre Adventure Part.3 action-figure
101,SUPER ACTION STATUE FIST OF THE NORTH STAR RAOH,"2,850,000",4/2021,5, 10/2020  2.850.000d Super Action Statue Fist of the North Star Raoh   Raoh   Fist of the North Star (Hokuto no Ken)   Medicos Entertainment   21cm    4/2021 Raoh Hokuto no Ken Medicos Entertainment Fist of the North Star Super Action Statue action-figure, 10/2020  2.850.000d Super Action Statue Fist of the North Star Raoh   Raoh   Fist of the North Star (Hokuto no Ken)   Medicos Entertainment   21cm    4/2021 Raoh Hokuto no Ken Medicos Entertainment Fist of the North Star Super Action Statue action-figure
102,CHITOCERIUM XXII-TANIO ALB 1/1 PLASTIC MODEL,"580,000",2/2021,5, 10/2020  580.000d chitocerium XXII-tanio alb 1/1 Plastic Model   XXII-tanio alb    chitocerium   1/1   Good Smile Company   3cm    2/2021 Good Smile Company chitocerium 1/1 XXII-tanio alb Plastic Model action-figure, 10/2020  580.000d chitocerium XXII-tanio alb 1/1 Plastic Model   XXII-tanio alb    chitocerium   1/1   Good Smile Company   3cm    2/2021 Good Smile Company chitocerium 1/1 XXII-tanio alb Plastic Model action-figure
103,CHITOCERIUM XXII-TANIO ATR 1/1 PLASTIC MODEL,"580,000",2/2021,5, 10/2020  580.000d chitocerium XXII-tanio atr 1/1 Plastic Model   XXII-tanio atr    chitocerium   1/1   Good Smile Company   3cm    2/2021 XXII-tanio atr Plastic Model chitocerium Good Smile Company 1/1 action-figure, 10/2020  580.000d chitocerium XXII-tanio atr 1/1 Plastic Model   XXII-tanio atr    chitocerium   1/1   Good Smile Company   3cm    2/2021 XXII-tanio atr Plastic Model chitocerium Good Smile Company 1/1 action-figure
104,CHITOCERIUM XCIX-ALBERE & C-EFER 1/1 PLASTIC MODEL,"2,100,000",5/2021,5, 10/2020  2.100.000d chitocerium XCIX-albere & C-efer 1/1 Plastic Model   XCIX-albere & C-efer    chitocerium   1/1   Good Smile Company   12cm    5/2021 C-efer Good Smile Company chitocerium 1/1 XCIX-albere XCIX-albere & C-efer Plastic Model action-figure, 10/2020  2.100.000d chitocerium XCIX-albere & C-efer 1/1 Plastic Model   XCIX-albere & C-efer    chitocerium   1/1   Good Smile Company   12cm    5/2021 C-efer Good Smile Company chitocerium 1/1 XCIX-albere XCIX-albere & C-efer Plastic Model action-figure
105,FIGMA DEAD BY DAYLIGHT TRAPPER,"2,750,000",9/2021,5, 10/2020  2.750.000d figma Dead by Daylight Trapper   Trapper    Dead by Daylight   Good Smile Company   15.5cm    9/2021 Good Smile Company figma Trapper Dead by Daylight action-figure, 10/2020  2.750.000d figma Dead by Daylight Trapper   Trapper    Dead by Daylight   Good Smile Company   15.5cm    9/2021 Good Smile Company figma Trapper Dead by Daylight action-figure
106,"S.H.FIGUARTS HEAVILY ARMED MANDALORIAN (STAR WARS: THE MANDALORIAN) ""STAR WARS/MANDALORIAN""","3,200,000",2/2021,5," 10/2020  3.200.000d S.H.Figuarts Heavily Armed Mandalorian (STAR WARS The Mandalorian) ""Star Wars/Mandalorian""   Mandalorian    STAR WARS The Mandalorian   Bandai Spirits   16.5cm    2/2021 Heavily Armed Mandalorian Mandalorian S.H.Figuarts STAR WARS: The Mandalorian Star Wars Bandai Spirits action-figure"," 10/2020  3.200.000d S.H.Figuarts Heavily Armed Mandalorian (STAR WARS The Mandalorian) ""Star Wars/Mandalorian""   Mandalorian    STAR WARS The Mandalorian   Bandai Spirits   16.5cm    2/2021 Heavily Armed Mandalorian Mandalorian S.H.Figuarts STAR WARS The Mandalorian Star Wars Bandai Spirits action-figure"
107,FIGMA STYLES SAILOR OUTFIT BODY (EMILY),"1,800,000",8/2021,5, 10/2020  1.800.000d figma Styles Sailor Outfit Body (Emily)   Emily    figma Styles    Max Factory   13cm    8/2021 Emily Max Factory Outfit Body figma Styles Sailor action-figure, 10/2020  1.800.000d figma Styles Sailor Outfit Body (Emily)   Emily    figma Styles    Max Factory   13cm    8/2021 Emily Max Factory Outfit Body figma Styles Sailor action-figure
108,FRAME ARMS GIRL HRESVELGR=ATER SUMMER VACATION VER. PLASTIC MODEL,"1,700,000",4/2021,5, 10/2020  1.700.000d Frame Arms Girl Hresvelgr=Ater Summer Vacation Ver. Plastic Model   Hresvelgr=Ater    Frame Arms Girl   Kotobukiya   15cm    4/2021 Plastic Model Frame Arms Girl Kotobukiya Summer Vacation Hresvelgr=Ater action-figure, 10/2020  1.700.000d Frame Arms Girl Hresvelgr=Ater Summer Vacation Ver. Plastic Model   Hresvelgr=Ater    Frame Arms Girl   Kotobukiya   15cm    4/2021 Plastic Model Frame Arms Girl Kotobukiya Summer Vacation Hresvelgr=Ater action-figure
109,FIGHTING ARMOR IRON SPIDER ACTION FIGURE,"3,720,000",12/2020,5, 10/2020  3.720.000d Fighting Armor Iron Spider Action Figure    Spider-Man(Peter Parker)    Marvel Comics   Sentinel   16.5cm    12/2020 Iron Spider Spider-Man Peter Parker Action Figure Fighting Armor Sentinel action-figure, 10/2020  3.720.000d Fighting Armor Iron Spider Action Figure    Spider-Man(Peter Parker)    Marvel Comics   Sentinel   16.5cm    12/2020 Iron Spider Spider-Man Peter Parker Action Figure Fighting Armor Sentinel action-figure
110,FIGMA DEMON SLAYER: KIMETSU NO YAIBA TANJIRO KAMADO,"2,200,000",6/2021,5, 9/2020  2.200.000d figma Demon Slayer Kimetsu no Yaiba Tanjiro Kamado   Tanjiro Kamado     Demon Slayer Kimetsu no Yaiba   Max Factory   13.5cm    6/2021 Max Factory figma Demon Slayer: Kimetsu no Yaiba Demon Slayer Kimetsu no Yaiba Tanjiro Kamado action-figure, 9/2020  2.200.000d figma Demon Slayer Kimetsu no Yaiba Tanjiro Kamado   Tanjiro Kamado     Demon Slayer Kimetsu no Yaiba   Max Factory   13.5cm    6/2021 Max Factory figma Demon Slayer Kimetsu no Yaiba Demon Slayer Kimetsu no Yaiba Tanjiro Kamado action-figure
111,FIGMA DEMON SLAYER: KIMETSU NO YAIBA TANJIRO KAMADO DX EDITION,"2,880,000",6/2021,5," 9/2020  2.880.000d figma Demon Slayer Kimetsu no Yaiba Tanjiro Kamado DX Edition   Tanjiro Kamado , Nezuko Kamado     Demon Slayer Kimetsu no Yaiba   Max Factory   13.5cm    6/2021 DX Edition figma Kimetsu no Yaiba Demon Slayer: Kimetsu no Yaiba Max Factory Tanjiro Kamado Demon Slayer Nezuko Kamado action-figure"," 9/2020  2.880.000d figma Demon Slayer Kimetsu no Yaiba Tanjiro Kamado DX Edition   Tanjiro Kamado , Nezuko Kamado     Demon Slayer Kimetsu no Yaiba   Max Factory   13.5cm    6/2021 DX Edition figma Kimetsu no Yaiba Demon Slayer Kimetsu no Yaiba Max Factory Tanjiro Kamado Demon Slayer Nezuko Kamado action-figure"
112,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE 4 YOSHIKAGE KIRA,"2,180,000",3/2021,5, 9/2020  2.180.000d Super Action Statue JoJo's Bizarre Adventure 4 Yoshikage Kira   Yoshikage Kira    JoJo's Bizarre Adventure   Medicos Entertainment   15.5cm    3/2021 JoJo's Bizarre Adventure Yoshikage Kira Medicos Entertainment JoJo's Bizarre Adventure 4 Super Action Statue action-figure, 9/2020  2.180.000d Super Action Statue JoJo's Bizarre Adventure 4 Yoshikage Kira   Yoshikage Kira    JoJo's Bizarre Adventure   Medicos Entertainment   15.5cm    3/2021 JoJo's Bizarre Adventure Yoshikage Kira Medicos Entertainment JoJo's Bizarre Adventure 4 Super Action Statue action-figure
113,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE 4 KILLER QUEEN,"2,100,000",3/2021,5, 9/2020  2.180.000d Super Action Statue JoJo's Bizarre Adventure 4 Killer Queen   Killer Queen    JoJo's Bizarre Adventure   Medicos Entertainment   16cm    3/2021 JoJo's Bizarre Adventure 4 Super Action Statue Medicos Entertainment Killer Queen JoJo's Bizarre Adventure action-figure, 9/2020  2.180.000d Super Action Statue JoJo's Bizarre Adventure 4 Killer Queen   Killer Queen    JoJo's Bizarre Adventure   Medicos Entertainment   16cm    3/2021 JoJo's Bizarre Adventure 4 Super Action Statue Medicos Entertainment Killer Queen JoJo's Bizarre Adventure action-figure
114,NIER:AUTOMATA PLAY ARTS KAI [YORHA NO.2 TYPE B DX EDITION],"5,380,000",4/2021,5," 9/2020  5.380.000d NieRAutomata PLAY ARTS Kai [YoRHa No.2 Type B DX Edition]    YoRHa No.2 Type B    NieRAutomata   Square Enix   2B  25.46 cm , Pod  6.5 cm   4/2021 YoRHa No.2 Type B NieR:Automata PLAY ARTS Kai Pod Square Enix DX Edition action-figure"," 9/2020  5.380.000d NieRAutomata PLAY ARTS Kai [YoRHa No.2 Type B DX Edition]    YoRHa No.2 Type B    NieRAutomata   Square Enix   2B  25.46 cm , Pod  6.5 cm   4/2021 YoRHa No.2 Type B NieRAutomata PLAY ARTS Kai Pod Square Enix DX Edition action-figure"
115,NIER:AUTOMATA PLAY ARTS KAI [YORHA NO.2 TYPE B],"4,150,000",4/2021,5," 9/2020  4.150.000d NieRAutomata PLAY ARTS Kai [YoRHa No.2 Type B]   YoRHa No.2 Type B    NieRAutomata   Square Enix   2B  25.46 cm ,    4/2021 Square Enix PLAY ARTS Kai YoRHa No.2 Type B NieR:Automata action-figure"," 9/2020  4.150.000d NieRAutomata PLAY ARTS Kai [YoRHa No.2 Type B]   YoRHa No.2 Type B    NieRAutomata   Square Enix   2B  25.46 cm ,    4/2021 Square Enix PLAY ARTS Kai YoRHa No.2 Type B NieRAutomata action-figure"
116,VAGRANT STORY BRING ARTS ASHLEY RIOT & SYDNEY LOSSTAROT SQUARE ENIX,"6,200,000",2/2021,5," 9/2020  6.200.000d Vagrant Story Bring Arts Ashley Riot & Sydney Losstarot Square Enix   Ashley Riot , Sydney Losstarot    Vagrant Story   Square Enix   Ashley Riot  15.5 cm , Sydney Losstarot  14.5cm   2/2021 Action Figure Sydney Losstarot Ashley Riot Vagrant Story Square Enix action-figure"," 9/2020  6.200.000d Vagrant Story Bring Arts Ashley Riot & Sydney Losstarot Square Enix   Ashley Riot , Sydney Losstarot    Vagrant Story   Square Enix   Ashley Riot  15.5 cm , Sydney Losstarot  14.5cm   2/2021 Action Figure Sydney Losstarot Ashley Riot Vagrant Story Square Enix action-figure"
117,NIER:AUTOMATA PLASTIC MODEL KIT FLIGHT UNIT HO229 TYPE-B & 2B SQUARE ENIX,"5,100,000",3/2021,5, 9/2020  5.100.000d NieRAutomata Plastic Model Kit Flight Unit Ho229 Type-B & 2B Square Enix   YoRHa No.2 Type B   NieRAutomata   Square Enix   22cm    3/2021 Square Enix Plastic Model YoRHa No.2 Type B Type-B & 2B NieR:Automata Kit Flight Unit Ho229 action-figure, 9/2020  5.100.000d NieRAutomata Plastic Model Kit Flight Unit Ho229 Type-B & 2B Square Enix   YoRHa No.2 Type B   NieRAutomata   Square Enix   22cm    3/2021 Square Enix Plastic Model YoRHa No.2 Type B Type-B & 2B NieRAutomata Kit Flight Unit Ho229 action-figure
118,ALVASTARIA TIA -SEAMSTRESS RED RIDING HOOD AND FOREST WOLF- 1/6 DOLL AZONE INTERNATIONAL,"4,800,000",3/2021,5, 9/2020  4.800.000d Alvastaria Tia -Seamstress Red Riding Hood and Forest Wolf- 1/6 Doll Azone International   Tia    Alvastaria   1/6   Azone International   3/2021 Doll Azone International 1/6 Seamstress Red Riding Hood and Forest Wolf Tia Alvastaria action-figure, 9/2020  4.800.000d Alvastaria Tia -Seamstress Red Riding Hood and Forest Wolf- 1/6 Doll Azone International   Tia    Alvastaria   1/6   Azone International   3/2021 Doll Azone International 1/6 Seamstress Red Riding Hood and Forest Wolf Tia Alvastaria action-figure
119,ALVASTARIA TIO -SEAMSTRESS RED RIDING HOOD AND FOREST WOLF- 1/6 DOLL AZONE INTERNATIONAL,"4,800,000",3/2021,5, 9/2020  4.800.000d Alvastaria Tio Seamstress Red Riding Hood and Forest Wolf 1/6 Doll Azone International   Tio    Alvastaria   1/6   Azone International   3/2021 1/6 Doll Alvastaria Azone International Tio Seamstress Red Riding Hood and Forest Wolf action-figure, 9/2020  4.800.000d Alvastaria Tio Seamstress Red Riding Hood and Forest Wolf 1/6 Doll Azone International   Tio    Alvastaria   1/6   Azone International   3/2021 1/6 Doll Alvastaria Azone International Tio Seamstress Red Riding Hood and Forest Wolf action-figure
120,FRAME ARMS 1/100 XFA-CNB BERGFLINKER PLASTIC MODEL,"1,850,000",2/2021,5, 9/2020  1.850.000d Frame Arms 1/100 XFA-CnB Bergflinker Plastic Model   1/100   Kotobukiya   19cm    2/2021 Kotobukiya Frame Arms 1/100 XFA-CnB Bergflinker Plastic Model action-figure, 9/2020  1.850.000d Frame Arms 1/100 XFA-CnB Bergflinker Plastic Model   1/100   Kotobukiya   19cm    2/2021 Kotobukiya Frame Arms 1/100 XFA-CnB Bergflinker Plastic Model action-figure
121,REVOLTECH EVANGELION EVOLUTION EVANGELION NEW EVA-02 ALPHA,"4,100,000",20,5, 9/2020  4.100.000d Revoltech EVANGELION EVOLUTION Evangelion New EVA-02 Alpha   New EVA-02 Alpha    EVANGELION   Kaiyodo   20cm  Kaiyodo EVANGELION EVOLUTION Evangelion Revoltech New EVA-02 Alpha action-figure, 9/2020  4.100.000d Revoltech EVANGELION EVOLUTION Evangelion New EVA-02 Alpha   New EVA-02 Alpha    EVANGELION   Kaiyodo   20cm  Kaiyodo EVANGELION EVOLUTION Evangelion Revoltech New EVA-02 Alpha action-figure
122,FRAME ARMS GIRL - FRAME MUSIC GIRL SNOW MIKU PLASTIC MODEL,"1,650,000",15,5, 9/2020  1.650.000d Frame Arms Girl - Frame Music Girl Snow Miku Plastic Model   Hatsune Miku    VOCALOID   Kotobukiya   15cm  Frame Arms Girl Kotobukiya VOCALOID Frame Music Girl Plastic Model Hatsune Miku Snow Miku action-figure, 9/2020  1.650.000d Frame Arms Girl - Frame Music Girl Snow Miku Plastic Model   Hatsune Miku    VOCALOID   Kotobukiya   15cm  Frame Arms Girl Kotobukiya VOCALOID Frame Music Girl Plastic Model Hatsune Miku Snow Miku action-figure
123,FIGMA STYLES FEMALE SWIMSUIT BODY (CHIAKI),"1,380,000",135,5, 9/2020  1.380.000d figma Styles Female Swimsuit Body (Chiaki)   Chiaki    figma   Max Factory   13.5cm  Swimsuit Body Female Chiaki figma Swimsuit Styles action-figure, 9/2020  1.380.000d figma Styles Female Swimsuit Body (Chiaki)   Chiaki    figma   Max Factory   13.5cm  Swimsuit Body Female Chiaki figma Swimsuit Styles action-figure
124,KINGDOM HEARTS III BRING ARTS RIKU VERSION 2 ACTION FIGURE,"2,480,000",2/2021,5, 9/2020  2.480.000d KINGDOM HEARTS III BRING ARTS Riku Version 2 Action Figure   Riku    KINGDOM HEARTS   Square Enix   16.55cm    2/2021 Square Enix KINGDOM HEARTS Riku Riku Version 2 KINGDOM HEARTS III BRING ARTS action-figure, 9/2020  2.480.000d KINGDOM HEARTS III BRING ARTS Riku Version 2 Action Figure   Riku    KINGDOM HEARTS   Square Enix   16.55cm    2/2021 Square Enix KINGDOM HEARTS Riku Riku Version 2 KINGDOM HEARTS III BRING ARTS action-figure
125,KINGDOM HEARTS III BRING ARTS SORA VERSION 2 ACTION FIGURE,"2,480,000",1/2021,5, 9/2020  2.480.000d KINGDOM HEARTS III BRING ARTS Sora Version 2 Action Figure   Sora    KINGDOM HEARTS   Square Enix   14.75cm    1/2021 Square Enix KINGDOM HEARTS III Sora KINGDOM HEARTS Sora Version 2 BRING ARTS action-figure, 9/2020  2.480.000d KINGDOM HEARTS III BRING ARTS Sora Version 2 Action Figure   Sora    KINGDOM HEARTS   Square Enix   14.75cm    1/2021 Square Enix KINGDOM HEARTS III Sora KINGDOM HEARTS Sora Version 2 BRING ARTS action-figure
126,KINGDOM HEARTS III BRING ARTS AQUA ACTION FIGURE,"2,720,000",1/2021,5, 9/2020  2.720.000d KINGDOM HEARTS III BRING ARTS Aqua Action Figure   Aqua     KINGDOM HEARTS   Square Enix   15.58cm    1/2021 BRING ARTS Aqua KINGDOM HEARTS III KINGDOM HEARTS Square Enix action-figure, 9/2020  2.720.000d KINGDOM HEARTS III BRING ARTS Aqua Action Figure   Aqua     KINGDOM HEARTS   Square Enix   15.58cm    1/2021 BRING ARTS Aqua KINGDOM HEARTS III KINGDOM HEARTS Square Enix action-figure
127,S.H.FIGUARTS DR. STRANGE -[BATTLE ON TITAN] EDITION- (AVENGERS: INFINITY WAR),"2,400,000",1/2021,5," 9/2020  2.400.000d S.H.Figuarts Dr. Strange -[BATTLE ON TITAN] EDITION- (Avengers Infinity War)   Dr. Strange(Stephen Vincent Strange)     Dr. Strange , Marvel Comics , Avengers Infinity War , END GAME   Bandai Spirits   15cm    1/2021 Bandai Spirits Marvel Comics Dr. Strange S.H.Figuarts Avengers: Infinity War BATTLE ON TITAN Stephen Vincent Strange END GAME action-figure"," 9/2020  2.400.000d S.H.Figuarts Dr. Strange -[BATTLE ON TITAN] EDITION- (Avengers Infinity War)   Dr. Strange(Stephen Vincent Strange)     Dr. Strange , Marvel Comics , Avengers Infinity War , END GAME   Bandai Spirits   15cm    1/2021 Bandai Spirits Marvel Comics Dr. Strange S.H.Figuarts Avengers Infinity War BATTLE ON TITAN Stephen Vincent Strange END GAME action-figure"
