id,title,price,release_date,quantity,description,key_search
836,THAT TIME I GOT REINCARNATED AS A SLIME SHIZU 1/7,4850000,4/2022,5," Giá cập nhật tháng 3/2021 : 4.850.000đ, That Time I Got Reincarnated as a Slime Shizu 1/7, Nhân vật : Shizu, Series :  That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken), Tỷ lệ : 1/7, Hãng sản xuất : Phat Company, Kích thước : 22.5cm , Phát hành : 4/2022, Shizu 1/7 Tensei shitara Slime datta ken That Time I Got Reincarnated as a Slime 1/7 Scale Figure Phat Company ","  3/2021  4.850.000d, That Time I Got Reincarnated as a Slime Shizu 1/7,   Shizu,    That Time I Got Reincarnated as a Slime (Tensei shitara Slime datta ken),   1/7,   Phat Company,   22.5cm ,   4/2022, Shizu 1/7 Tensei shitara Slime datta ken That Time I Got Reincarnated as a Slime 1/7 Scale Figure Phat Company "
837,FATE/EXTELLA [SABER REGALIA] NERO CLAUDIUS ZOUKEI SHINKA GEKITEKI STATUE 01 1/7,5950000,7/2021,5," Giá cập nhật tháng 3/2021 : 5.950.000đ, Fate/EXTELLA [Saber Regalia] Nero Claudius Zoukei Shinka Gekiteki STATUE 01 1/7, Nhân vật : Nero Claudius(Saber/Caster), Series : Fate/EXTELLA, Tỷ lệ : 1/7, Hãng sản xuất : Proovy, Kích thước : 21cm , Phát hành : 7/2021, Fate Caster STATUE 01 Zoukei Shinka Gekiteki Fate/EXTELLA 1/7 Saber Regalia Nero Claudius Saber 1/7 Scale Figure Proovy ","  3/2021  5.950.000d, Fate/EXTELLA [Saber Regalia] Nero Claudius Zoukei Shinka Gekiteki STATUE 01 1/7,   Nero Claudius(Saber/Caster),   Fate/EXTELLA,   1/7,   Proovy,   21cm ,   7/2021, Fate Caster STATUE 01 Zoukei Shinka Gekiteki Fate/EXTELLA 1/7 Saber Regalia Nero Claudius Saber 1/7 Scale Figure Proovy "
838,DATE A LIVE FRAGMENT DATE A BULLET KURUMI TOKISAKI BIKINI ARMOR VER. 1/7,5300000,12/2021,5," Giá cập nhật tháng 3/2021 : 5.300.000đ, Date A Live Fragment Date A Bullet Kurumi Tokisaki Bikini Armor Ver. 1/7, Nhân vật : Kurumi Tokisaki, Series :  Date A Live, Tỷ lệ : 1/7, Hãng sản xuất : Alphamax, Kích thước : 24.5cm , Phát hành : 12/2021, Date A Live Fragment Fragment 1/7 Bikini Armor Date A Live 1/7 Scale Figure Alphamax Kurumi Tokisaki Date A Bullet ","  3/2021  5.300.000d, Date A Live Fragment Date A Bullet Kurumi Tokisaki Bikini Armor Ver. 1/7,   Kurumi Tokisaki,    Date A Live,   1/7,   Alphamax,   24.5cm ,   12/2021, Date A Live Fragment Fragment 1/7 Bikini Armor Date A Live 1/7 Scale Figure Alphamax Kurumi Tokisaki Date A Bullet "
839,DRAMATICAL MURDER - REN - WONDERFUL HOBBY SELECTION - 1/7 - RHYME MODE VER,13200000,5/1/2016,5," Giá cập nhật tháng 3/2021 : 13.200.000đ, DRAMAtical Murder - Ren - Wonderful Hobby Selection - 1/7 - Rhyme Mode ver, Nhân vật : Ren, Series : DRAMAtical Murder, Tỷ lệ : 1/7, Hãng sản xuất : Max Factory, Kích thước : 26.5cm , Phát hành : 5/1/2016, Rhyme Mode ver Wonderful Hobby Selection Ren 1/7 DRAMAtical Murder 1/7 Scale Figure Max Factory ","  3/2021  13.200.000d, DRAMAtical Murder - Ren - Wonderful Hobby Selection - 1/7 - Rhyme Mode ver,   Ren,   DRAMAtical Murder,   1/7,   Max Factory,   26.5cm ,   5/1/2016, Rhyme Mode ver Wonderful Hobby Selection Ren 1/7 DRAMAtical Murder 1/7 Scale Figure Max Factory "
840,GIRLS UND PANZER DAS FINALE MIHO NISHIZUMI KOKOSU CHEERLEADER VER. 1/7,4380000,9/2021,5," Giá cập nhật tháng 3/2021 : 4.380.000đ, Girls und Panzer das Finale Miho Nishizumi Kokosu Cheerleader ver. 1/7, Nhân vật : Miho Nishizumi, Series : Girls und Panzer das Finale, Tỷ lệ : 1/7, Hãng sản xuất : Kotobukiya, Kích thước : 24cm , Phát hành : 9/2021, 1/7 Scale Figure 1/7 Miho Nishizumi Girls und Panzer Kokosu Cheerleader Girls und Panzer das Finale Kotobukiya ","  3/2021  4.380.000d, Girls und Panzer das Finale Miho Nishizumi Kokosu Cheerleader ver. 1/7,   Miho Nishizumi,   Girls und Panzer das Finale,   1/7,   Kotobukiya,   24cm ,   9/2021, 1/7 Scale Figure 1/7 Miho Nishizumi Girls und Panzer Kokosu Cheerleader Girls und Panzer das Finale Kotobukiya "
841,"REIA ILLUSTRATION ""SENTAKUBASAMI SHIONE SHIA""",5100000,9/2021,5," Giá cập nhật tháng 3/2021 : 5.100.000đ, Reia Illustration ""SENTAKUBASAMI Shione Shia"", Nhân vật : Shione Shia, Series : Illustration, Hãng sản xuất : Union Creative, Kích thước : 27cm , Phát hành : 9/2021, Illustration SENTAKUBASAMI Shione Shia Union Creative Reia ","  3/2021  5.100.000d, Reia Illustration ""SENTAKUBASAMI Shione Shia"",   Shione Shia,   Illustration,   Union Creative,   27cm ,   9/2021, Illustration SENTAKUBASAMI Shione Shia Union Creative Reia "
842,POP UP PARADE KONOSUBA: GOD'S BLESSING ON THIS WONDERFUL WORLD! KURENAI DENSETSU AQUA WINTER VER,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE KonoSuba: God's Blessing on this Wonderful World! Kurenai Densetsu Aqua Winter Ver, Nhân vật : Aqua, Series :  KonoSuba: God's Blessing on this Wonderful World, Hãng sản xuất : Good Smile Company, Kích thước : 18.5cm , Phát hành : 7/2021, Aqua Winter KonoSuba: God's Blessing on this Wonderful World POP UP PARADE Good Smile Company KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu Aqua ","  3/2021  1.450.000d, POP UP PARADE KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu Aqua Winter Ver,   Aqua,    KonoSuba God's Blessing on this Wonderful World,   Good Smile Company,   18.5cm ,   7/2021, Aqua Winter KonoSuba God's Blessing on this Wonderful World POP UP PARADE Good Smile Company KonoSuba God's Blessing on this Wonderful World! Kurenai Densetsu Aqua "
843,"B-STYLE TV ANIME ""FAIRY TAIL"" LUCY HEARTFILIA BUNNY VER. 1/4",8420000,11/2021,5," Giá cập nhật tháng 3/2021 : 8.420.000đ, B-STYLE TV Anime ""FAIRY TAIL"" Lucy Heartfilia Bunny Ver. 1/4, Nhân vật : Lucy Heartfilia, Series :  FAIRY TAIL, Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 41cm , Phát hành : 11/2021, FREEing Lucy Heartfilia FAIRY TAIL TV Anime Bunny Ver 1/4 B-STYLE ","  3/2021  8.420.000d, B-STYLE TV Anime ""FAIRY TAIL"" Lucy Heartfilia Bunny Ver. 1/4,   Lucy Heartfilia,    FAIRY TAIL,   1/4,   FREEing,   41cm ,   11/2021, FREEing Lucy Heartfilia FAIRY TAIL TV Anime Bunny Ver 1/4 B-STYLE "
844,FATE/GRAND ORDER SABER/ALTRIA PENDRAGON [ALTER] HEROIC SPIRIT TRAVELING OUTFIT VER. 1/7,4720000,3/2022,5," Giá cập nhật tháng 3/2021 : 4.720.000đ, Fate/Grand Order Saber/Altria Pendragon [Alter] Heroic Spirit Traveling Outfit Ver. 1/7, Nhân vật : Altria Pendragon(Saber/Saber Lily/Saber Alter), Series :  Fate/Grand Order, Tỷ lệ : 1/7 , Hãng sản xuất : Good Smile Company, Kích thước : 23cm , Phát hành : 3/2022, Altria Pendragon Saber Lily Saber Heroic Spirit Traveling Outfit Saber Alter Good Smile Company Fate/Grand Order Fate 1/7 Scale Figure 1/7 ","  3/2021  4.720.000d, Fate/Grand Order Saber/Altria Pendragon [Alter] Heroic Spirit Traveling Outfit Ver. 1/7,   Altria Pendragon(Saber/Saber Lily/Saber Alter),    Fate/Grand Order,   1/7 ,   Good Smile Company,   23cm ,   3/2022, Altria Pendragon Saber Lily Saber Heroic Spirit Traveling Outfit Saber Alter Good Smile Company Fate/Grand Order Fate 1/7 Scale Figure 1/7 "
845,FIRE EMBLEM IKE 1/7,6350000,1/2022,5," Giá cập nhật tháng 3/2021 : 6.350.000đ, Fire Emblem Ike 1/7, Nhân vật : Ike, Series :  Fire Emblem, Tỷ lệ : 1/7 , Hãng sản xuất : Intelligent System, Kích thước : 42cm , Phát hành : 1/2022, Intelligent System Fire Emblem Ike 1/7 1/7 Scale Figure ","  3/2021  6.350.000d, Fire Emblem Ike 1/7,   Ike,    Fire Emblem,   1/7 ,   Intelligent System,   42cm ,   1/2022, Intelligent System Fire Emblem Ike 1/7 1/7 Scale Figure "
846,FATE/EXTELLA LINK NERO CLAUDIUS WINTER ROMA OUTFIT [ANOTHER VER.] 1/7,4750000,12/2021,5," Giá cập nhật tháng 3/2021 : 4.750.000đ, Fate/EXTELLA LINK Nero Claudius Winter Roma Outfit [Another Ver.] 1/7, Nhân vật : Nero Claudius(Saber/Caster), Series :  Fate/EXTELLA LINK, Tỷ lệ : 1/7, Hãng sản xuất : ques Q, Kích thước : 23cm , Phát hành : 12/2021, 1/7 Fate/EXTELLA LINK Another Ver Caster Nero Claudius 1/7 Scale Figure Saber/Caster Saber Winter Roma Outfit ","  3/2021  4.750.000d, Fate/EXTELLA LINK Nero Claudius Winter Roma Outfit [Another Ver.] 1/7,   Nero Claudius(Saber/Caster),    Fate/EXTELLA LINK,   1/7,   ques Q,   23cm ,   12/2021, 1/7 Fate/EXTELLA LINK Another Ver Caster Nero Claudius 1/7 Scale Figure Saber/Caster Saber Winter Roma Outfit "
847,VERTEX ORIGINALS DARK ELF 1ST VILLAGER NATIGARU 1/6,5480000,9/2021,5," Giá cập nhật tháng 3/2021 : 5.480.000đ, Vertex Originals Dark Elf 1st Villager Natigaru 1/6, Nhân vật : Natigaru , Series :  Originals Characters, Tỷ lệ : 1/6, Hãng sản xuất : Vertex, Kích thước : 25cm , Phát hành : 9/2021, Originals Characters 1/6 Natigaru 1st Villager Dark Elf Vertex ","  3/2021  5.480.000d, Vertex Originals Dark Elf 1st Villager Natigaru 1/6,   Natigaru ,    Originals Characters,   1/6,   Vertex,   25cm ,   9/2021, Originals Characters 1/6 Natigaru 1st Villager Dark Elf Vertex "
848,ARTFX J JUJUTSU KAISEN MEGUMI FUSHIGURO 1/8,4000000,9/2021,5," Giá cập nhật tháng 3/2021 : 4.000.000đ, ARTFX J Jujutsu Kaisen Megumi Fushiguro 1/8, Nhân vật : Megumi Fushiguro, Series :  Jujutsu Kaisen, Tỷ lệ : 1/8 , Hãng sản xuất : Kotobukiya, Kích thước : 18.5cm , Phát hành : 9/2021, Jujutsu Kaisen ARTFX J 1/8 Megumi Fushiguro Kotobukiya ","  3/2021  4.000.000d, ARTFX J Jujutsu Kaisen Megumi Fushiguro 1/8,   Megumi Fushiguro,    Jujutsu Kaisen,   1/8 ,   Kotobukiya,   18.5cm ,   9/2021, Jujutsu Kaisen ARTFX J 1/8 Megumi Fushiguro Kotobukiya "
849,MADE IN ABYSS -DAWN OF THE DEEP SOUL- PRUSHKA,5250000,4/2022,5," Giá cập nhật tháng 3/2021 : 5.250.000đ, Made in Abyss -Dawn of the Deep Soul- Prushka, Nhân vật : Prushka, Series :  Made in Abyss, Hãng sản xuất : Phat Company, Kích thước : 21.5cm , Phát hành : 4/2022, Made in Abyss Dawn of the Deep Soul Prushka Phat Company ","  3/2021  5.250.000d, Made in Abyss -Dawn of the Deep Soul- Prushka,   Prushka,    Made in Abyss,   Phat Company,   21.5cm ,   4/2022, Made in Abyss Dawn of the Deep Soul Prushka Phat Company "
850,18+ ORYOU ORIGINAL ILLUSTRATION SAKURA NATSUKI 1/6,5480000,10/2021,5," Giá cập nhật tháng 3/2021 : 5.480.000đ, 18+ Oryou Original Illustration Sakura Natsuki 1/6, Nhân vật : Sakura Natsuki, Series :  Illustration, Tỷ lệ : 1/6, Hãng sản xuất : Daiki kogyo, Kích thước : 26cm , Phát hành : 10/2021, 18+ Daiki kogyo Sakura Natsuki Illustration Oryou Original Illustration 1/6 ","  3/2021  5.480.000d, 18+ Oryou Original Illustration Sakura Natsuki 1/6,   Sakura Natsuki,    Illustration,   1/6,   Daiki kogyo,   26cm ,   10/2021, 18+ Daiki kogyo Sakura Natsuki Illustration Oryou Original Illustration 1/6 "
851,POP UP PARADE LOVE LIVE! NIJIGASAKI HIGH SCHOOL IDOL CLUB AI MIYASHITA,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE Love Live! Nijigasaki High School Idol Club Ai Miyashita, Nhân vật : Ai Miyashita, Series :  Love Live! Nijigasaki High School Idol Club , Hãng sản xuất : Good Smile Company, Kích thước : 16cm , Phát hành : 7/2021, POP UP PARADE Ai Miyashita Good Smile Company Love Live! Nijigasaki High School Idol Club Love Live! ","  3/2021  1.450.000d, POP UP PARADE Love Live! Nijigasaki High School Idol Club Ai Miyashita,   Ai Miyashita,    Love Live! Nijigasaki High School Idol Club ,   Good Smile Company,   16cm ,   7/2021, POP UP PARADE Ai Miyashita Good Smile Company Love Live! Nijigasaki High School Idol Club Love Live! "
852,POP UP PARADE THE RISING OF THE SHIELD HERO SEASON 2 RAPHTALIA,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE The Rising of the Shield Hero Season 2 Raphtalia, Nhân vật : Raphtalia, Series :  The Rising of the Shield Hero (Tate no Yuusha no Nariagari), Hãng sản xuất : Good Smile Company, Kích thước : 16cm , Phát hành : 7/2021, Good Smile Company Tate no Yuusha no Nariagari Raphtalia The Rising of the Shield Hero Season 2 The Rising of the Shield Hero POP UP PARADE ","  3/2021  1.450.000d, POP UP PARADE The Rising of the Shield Hero Season 2 Raphtalia,   Raphtalia,    The Rising of the Shield Hero (Tate no Yuusha no Nariagari),   Good Smile Company,   16cm ,   7/2021, Good Smile Company Tate no Yuusha no Nariagari Raphtalia The Rising of the Shield Hero Season 2 The Rising of the Shield Hero POP UP PARADE "
853,DREAMTECH KAGUYA-SAMA: LOVE IS WAR -THE GENIUSES' WAR OF LOVE AND BRAINS- [CHIKATTO CHIKACHIKA] CHIKA FUJIWARA 1/7,4720000,8/2021,5," Giá cập nhật tháng 3/2021 : 4.720.000đ, DreamTech Kaguya-sama: Love Is War -The Geniuses' War of Love and Brains- [Chikatto ChikaChika] Chika Fujiwara 1/7, Nhân vật : Chika Fujiwara, Series :  Kaguya-sama: Love Is War, Tỷ lệ : 1/7, Hãng sản xuất : Wave, Kích thước : 22.5cm , Phát hành : 8/2021, Kaguya-sama: Love Is War Wave Chika Fujiwara 1/7 DreamTech The Geniuses' War of Love and Brains Chikatto ChikaChika 1/7 Scale Figure ","  3/2021  4.720.000d, DreamTech Kaguya-sama Love Is War -The Geniuses' War of Love and Brains- [Chikatto ChikaChika] Chika Fujiwara 1/7,   Chika Fujiwara,    Kaguya-sama Love Is War,   1/7,   Wave,   22.5cm ,   8/2021, Kaguya-sama Love Is War Wave Chika Fujiwara 1/7 DreamTech The Geniuses' War of Love and Brains Chikatto ChikaChika 1/7 Scale Figure "
854,POP UP PARADE KILL LA KILL MAKO MANKANSHOKU,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE Kill la Kill Mako Mankanshoku, Nhân vật : Mako Mankanshoku, Series :  Kill la Kill, Hãng sản xuất : Good Smile Company, Kích thước : 17cm , Phát hành : 7/2021, Mako Mankanshoku Kill la Kill POP UP PARADE Good Smile Company ","  3/2021  1.450.000d, POP UP PARADE Kill la Kill Mako Mankanshoku,   Mako Mankanshoku,    Kill la Kill,   Good Smile Company,   17cm ,   7/2021, Mako Mankanshoku Kill la Kill POP UP PARADE Good Smile Company "
855,POP UP PARADE YASHAHIME: PRINCESS HALF-DEMON MOROHA,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE Yashahime: Princess Half-Demon Moroha, Nhân vật : Moroha, Series :  Yashahime: Princess Half-Demon, Hãng sản xuất : Good Smile Company, Kích thước : 18cm , Phát hành : 7/2021, Moroha POP UP PARADE Inuyasha Yashahime: Princess Half-Demon Good Smile Company ","  3/2021  1.450.000d, POP UP PARADE Yashahime Princess Half-Demon Moroha,   Moroha,    Yashahime Princess Half-Demon,   Good Smile Company,   18cm ,   7/2021, Moroha POP UP PARADE Inuyasha Yashahime Princess Half-Demon Good Smile Company "
856,POP UP PARADE YASHAHIME: PRINCESS HALF-DEMON SETSUNA,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE Yashahime: Princess Half-Demon Setsuna, Nhân vật : Setsuna, Series :  Yashahime: Princess Half-Demon, Hãng sản xuất : Good Smile Company, Kích thước : 18cm , Phát hành : 7/2021, POP UP PARADE Yashahime: Princess Half-Demon Good Smile Company Inuyasha Setsuna ","  3/2021  1.450.000d, POP UP PARADE Yashahime Princess Half-Demon Setsuna,   Setsuna,    Yashahime Princess Half-Demon,   Good Smile Company,   18cm ,   7/2021, POP UP PARADE Yashahime Princess Half-Demon Good Smile Company Inuyasha Setsuna "
857,POP UP PARADE YASHAHIME: PRINCESS HALF-DEMON TOWA HIGURASHI,1450000,7/2021,5," Giá cập nhật tháng 3/2021 : 1.450.000đ, POP UP PARADE Yashahime: Princess Half-Demon Towa Higurashi, Nhân vật : Towa Higurashi, Series :  Yashahime: Princess Half-Demon, Hãng sản xuất : Good Smile Company, Kích thước : 16cm , Phát hành : 7/2021, Inuyasha POP UP PARADE Good Smile Company Yashahime: Princess Half-Demon Towa Higurashi ","  3/2021  1.450.000d, POP UP PARADE Yashahime Princess Half-Demon Towa Higurashi,   Towa Higurashi,    Yashahime Princess Half-Demon,   Good Smile Company,   16cm ,   7/2021, Inuyasha POP UP PARADE Good Smile Company Yashahime Princess Half-Demon Towa Higurashi "
858,YURU CAMP NADESHIKO KAGAMIHARA 1/7,5280000,9/2021,5," Giá cập nhật tháng 3/2021 : 5.280.000đ, Yuru Camp Nadeshiko Kagamihara 1/7, Nhân vật : Nadeshiko Kagamihara, Series :  Yuru Camp (Laid-Back Camp), Hãng sản xuất : WING, Kích thước : 20cm , Phát hành : 9/2021, WING 1/7 1/7 Scale Figure Yuru Camp Laid-Back Camp Nadeshiko Kagamihara ","  3/2021  5.280.000d, Yuru Camp Nadeshiko Kagamihara 1/7,   Nadeshiko Kagamihara,    Yuru Camp (Laid-Back Camp),   WING,   20cm ,   9/2021, WING 1/7 1/7 Scale Figure Yuru Camp Laid-Back Camp Nadeshiko Kagamihara "
859,AZUR LANE NING HAI SHOKUYOKU NO NATSU! (NING HAI -SUMMER HUNGER-) TF EDITION,3820000,3/2022,5," Giá cập nhật tháng 3/2021 : 3.820.000đ, Azur Lane Ning Hai Shokuyoku no Natsu! (Ning Hai -Summer Hunger-) TF edition, Nhân vật : Ning Hai, Series :  Azur Lane, Hãng sản xuất : MIMEYOI, Kích thước : 19cm , Phát hành : 3/2022, Shokuyoku no Natsu! Summer Hunger MIMEYOI Azur Lane TF edition Ning Hai ","  3/2021  3.820.000d, Azur Lane Ning Hai Shokuyoku no Natsu! (Ning Hai -Summer Hunger-) TF edition,   Ning Hai,    Azur Lane,   MIMEYOI,   19cm ,   3/2022, Shokuyoku no Natsu! Summer Hunger MIMEYOI Azur Lane TF edition Ning Hai "
860,AZUR LANE NING HAI SHOKUYOKU NO NATSU! (NING HAI -SUMMER HUNGER-),4800000,3/2022,5," Giá cập nhật tháng 3/2021 : 4.800.000đ, Azur Lane Ning Hai Shokuyoku no Natsu! (Ning Hai -Summer Hunger-), Nhân vật : Ning Hai, Series :  Azur Lane, Hãng sản xuất : MIMEYOI, Kích thước : 19cm , Phát hành : 3/2022, Shokuyoku no Natsu! Azur Lane Ning Hai MIMEYOI Summer Hunger ","  3/2021  4.800.000d, Azur Lane Ning Hai Shokuyoku no Natsu! (Ning Hai -Summer Hunger-),   Ning Hai,    Azur Lane,   MIMEYOI,   19cm ,   3/2022, Shokuyoku no Natsu! Azur Lane Ning Hai MIMEYOI Summer Hunger "
861,VIRTUAL YOUTUBER INUYAMA TAMAKI 1/7,4950000,12/2021,5," Giá cập nhật tháng 3/2021 : 4.950.000đ, Virtual YouTuber Inuyama Tamaki 1/7, Nhân vật : Inuyama Tamaki, Series : Virtual YouTuber, Tỷ lệ : 1/7, Hãng sản xuất : AniGift, Kích thước : 22.5cm , Phát hành :  12/2021, AniGift Virtual YouTuber 1/7 Inuyama Tamaki 1/7 Scale Figure ","  3/2021  4.950.000d, Virtual YouTuber Inuyama Tamaki 1/7,   Inuyama Tamaki,   Virtual YouTuber,   1/7,   AniGift,   22.5cm ,    12/2021, AniGift Virtual YouTuber 1/7 Inuyama Tamaki 1/7 Scale Figure "
862,JUJUTSU KAISEN SATORU GOJO 1/8,4380000,8/2021,5," Giá cập nhật tháng 3/2021 : 4.380.000đ, Jujutsu Kaisen Satoru Gojo 1/8, Nhân vật : Satoru Gojo, Series : Jujutsu Kaisen, Tỷ lệ : 1/8, Hãng sản xuất : MegaHouse, Kích thước : 22cm , Phát hành :  8/2021, MegaHouse Jujutsu Kaisen Satoru Gojo 1/8 ","  3/2021  4.380.000d, Jujutsu Kaisen Satoru Gojo 1/8,   Satoru Gojo,   Jujutsu Kaisen,   1/8,   MegaHouse,   22cm ,    8/2021, MegaHouse Jujutsu Kaisen Satoru Gojo 1/8 "
863,SUKETTO SANJOU!!! SANDY BASH (STAR MASK VER.) 1/6,5850000,5/2021,5," Giá cập nhật tháng 3/2021 : 5.850.000đ, Suketto Sanjou!!! Sandy Bash (Star Mask Ver.) 1/6, Nhân vật : Sandy Bash, Series : Suketto Sanjou!, Tỷ lệ : 1/6, Hãng sản xuất : A+, Kích thước : 31cm , Phát hành : cuối tháng 5/2021, A+ 1/6 Star Mask Ver Suketto Sanjou! Sandy Bash ","  3/2021  5.850.000d, Suketto Sanjou!!! Sandy Bash (Star Mask Ver.) 1/6,   Sandy Bash,   Suketto Sanjou!,   1/6,   A+,   31cm ,   cuói tháng 5/2021, A+ 1/6 Star Mask Ver Suketto Sanjou! Sandy Bash "
864,STEINS;GATE - KURISU MAKISE 1/7,4800000,9/2021,5," Giá cập nhật tháng 3/2021 : 4.800.000đ, STEINS;GATE - Kurisu Makise 1/7, Nhân vật : Kurisu Makise, Series :  STEINS;GATE, Tỷ lệ : 1/7, Hãng sản xuất : Alphamax, Kích thước : 25.5cm , Phát hành : 9/2021, Alphamax 1/7 Scale Figure 1/7 Kurisu Makise STEINS;GATE ","  3/2021  4.800.000d, STEINS;GATE - Kurisu Makise 1/7,   Kurisu Makise,    STEINS;GATE,   1/7,   Alphamax,   25.5cm ,   9/2021, Alphamax 1/7 Scale Figure 1/7 Kurisu Makise STEINS;GATE "
865,18+ KDCOLLE REDO OF HEALER SETSUNA LIGHT NOVEL VER. 1/7,6100000,11/2021,5," Giá cập nhật tháng 3/2021 : 6.100.000đ, 18+ KDcolle Redo of Healer Setsuna Light Novel Ver. 1/7, Nhân vật : Setsuna, Series :  Redo of Healer, Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 25.4cm , Phát hành : 11/2021, Light Novel Ver 18+ Light Novel Redo of Healer 1/7 Scale Figure Setsuna Kadokawa KDcolle 1/7 ","  3/2021  6.100.000d, 18+ KDcolle Redo of Healer Setsuna Light Novel Ver. 1/7,   Setsuna,    Redo of Healer,   1/7,   Kadokawa,   25.4cm ,   11/2021, Light Novel Ver 18+ Light Novel Redo of Healer 1/7 Scale Figure Setsuna Kadokawa KDcolle 1/7 "
866,18+ KDCOLLE REDO OF HEALER FREIA LIGHT NOVEL VER. 1/7,6100000,10/2021,5," Giá cập nhật tháng 3/2021 : 6.100.000đ, 18+ KDcolle Redo of Healer Freia Light Novel Ver. 1/7, Nhân vật : Flare(Freia), Series :  Redo of Healer, Tỷ lệ : 1/7, Hãng sản xuất : Kadokawa, Kích thước : 22.4cm , Phát hành : 10/2021, Flare 18+ Light Novel 1/7 Scale Figure Kadokawa Light Novel Ver KDcolle 1/7 Freia Redo of Healer ","  3/2021  6.100.000d, 18+ KDcolle Redo of Healer Freia Light Novel Ver. 1/7,   Flare(Freia),    Redo of Healer,   1/7,   Kadokawa,   22.4cm ,   10/2021, Flare 18+ Light Novel 1/7 Scale Figure Kadokawa Light Novel Ver KDcolle 1/7 Freia Redo of Healer "
867,B-STYLE MAGICAL SEMPAI MAGICAL SEMPAI BUNNY VER. 1/4,7900000,10/2021,5," Giá cập nhật tháng 3/2021 : 7.900.000đ, B-STYLE Magical Sempai Magical Sempai Bunny Ver. 1/4, Nhân vật : Magical Sempai, Series :  Magical Sempai, Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 38cm , Phát hành : 10/2021, FREEing 1/4 B-STYLE Bunny Magical Sempai ","  3/2021  7.900.000d, B-STYLE Magical Sempai Magical Sempai Bunny Ver. 1/4,   Magical Sempai,    Magical Sempai,   1/4,   FREEing,   38cm ,   10/2021, FREEing 1/4 B-STYLE Bunny Magical Sempai "
868,SWORD ART ONLINE SUGUHA KIRIGAYA NAVY SCHOOL SWIMSUIT VER. 1/7,4000000,10/2021,5," Giá cập nhật tháng 3/2021 : 4.000.000đ, Sword Art Online Suguha Kirigaya Navy School Swimsuit ver. 1/7, Nhân vật : Suguha Kirigaya, Series : Sword Art Online, Tỷ lệ : 1/7, Hãng sản xuất : Q-six, Kích thước : 23cm , Phát hành : 10/2021, Q-six Suguha Kirigaya 1/7 Scale Figure Sword Art Online Navy School 1/7 Swimsuit ","  3/2021  4.000.000d, Sword Art Online Suguha Kirigaya Navy School Swimsuit ver. 1/7,   Suguha Kirigaya,   Sword Art Online,   1/7,   Q-six,   23cm ,   10/2021, Q-six Suguha Kirigaya 1/7 Scale Figure Sword Art Online Navy School 1/7 Swimsuit "
869,EVANGELION (RADIO EVA) SHINJI IKARI VER.RADIO EVA ORIGINAL COLOR 1/7,4380000,7/2022,5," Giá cập nhật tháng 3/2021 : 4.380.000đ, Evangelion (RADIO EVA) Shinji Ikari Ver.RADIO EVA Original Color 1/7, Nhân vật : Shinji Ikari, Series :  Evangelion, Tỷ lệ : 1/7, Hãng sản xuất : Hobby Max Japan, Kích thước : 25cm , Phát hành : 7/2022, Shinji Ikari Evangelion Hobby Max Japan 1/7 Scale Figure Original Color RADIO EVA 1/7 ","  3/2021  4.380.000d, Evangelion (RADIO EVA) Shinji Ikari Ver.RADIO EVA Original Color 1/7,   Shinji Ikari,    Evangelion,   1/7,   Hobby Max Japan,   25cm ,   7/2022, Shinji Ikari Evangelion Hobby Max Japan 1/7 Scale Figure Original Color RADIO EVA 1/7 "
870,EVANGELION (RADIO EVA) SHINJI IKARI VER.RADIO EVA 1/7,4380000,7/2022,5," Giá cập nhật tháng 3/2021 : 4.380.000đ, Evangelion (RADIO EVA) Shinji Ikari Ver.RADIO EVA 1/7, Nhân vật : Shinji Ikari, Series :  Evangelion, Tỷ lệ : 1/7, Hãng sản xuất : Hobby Max Japan, Kích thước : 25cm , Phát hành : 7/2022, Hobby Max Japan RADIO EVA 1/7 Hobby Max 1/7 Scale Figure Shinji Ikari Evangelion ","  3/2021  4.380.000d, Evangelion (RADIO EVA) Shinji Ikari Ver.RADIO EVA 1/7,   Shinji Ikari,    Evangelion,   1/7,   Hobby Max Japan,   25cm ,   7/2022, Hobby Max Japan RADIO EVA 1/7 Hobby Max 1/7 Scale Figure Shinji Ikari Evangelion "
